Id,Label,timeset,modularity_class,eigencentrality
15231,,,37,0.003982
15232,,,19,0.029314
15233,,,19,0.00554
15234,,,197,0.049769
15235,,,197,0
15236,,,197,0
15237,,,197,0
15238,,,197,0
15239,,,26,0
15240,,,197,0
15241,,,197,0
15242,,,26,0
15243,,,11,0.023255
15244,,,15,0
15245,,,2,0.000957
15246,,,186,0
15247,,,11,0
15248,,,11,0.000821
15249,,,4,0
15250,,,4,0.001643
15251,,,37,0
15252,,,34,0.004514
15253,,,15,0.071589
15254,,,9,0
15255,,,27,0.002823
15256,,,36,0
15257,,,19,0.019539
15258,,,44,0
15259,,,18,0
15260,,,9,0
15261,,,6,0
15262,,,6,0
15263,,,21,0.000821
15264,,,6,0
15265,,,6,0
15266,,,37,0
15267,,,15,0.004947
15268,,,34,0.046302
15269,,,186,0.002527
15270,,,10,0.000821
15271,,,186,0.002486
15272,,,4,0.006594
15273,,,2,0
15274,,,2,0.005397
15275,,,186,0.000821
15276,,,6,0.00675
15277,,,47,0
15278,,,47,0.004612
15279,,,186,0
15280,,,44,0.003184
15281,,,44,0
15282,,,36,0
15283,,,36,0.015349
15284,,,13,0.027638
15285,,,44,0.005088
15286,,,6,0.005852
15287,,,365,0
15288,,,18,0
15289,,,18,0.005814
15290,,,18,0.018897
15291,,,18,0
15292,,,6,0
15293,,,47,0
15294,,,17,0.004036
15295,,,6,0.006554
15296,,,365,0.01336
15297,,,365,0.01091
15298,,,365,0
15299,,,13,0.003876
15300,,,41,0.013807
15301,,,41,0
15302,,,186,0.001643
15303,,,14,0.006752
15304,,,4,0.002055
15305,,,8,0
15306,,,47,0.007838
15307,,,365,0
15308,,,365,0
15309,,,365,0
15310,,,1,0
15311,,,1,0.001744
15312,,,26,0.01475
15313,,,26,0
15314,,,8,0.015535
15315,,,40,0.059362
15316,,,36,0.063815
15317,,,41,0
15318,,,37,0
15319,,,12,0
15320,,,12,0.001779
15321,,,13,0
15322,,,2,0.021224
15323,,,2,0
15324,,,2,0
15325,,,2,0.022454
15326,,,2,0
15327,,,2,0
15328,,,81,0.000821
15329,,,81,0.004079
15330,,,37,0.000821
15331,,,13,0
15332,,,30,0
15333,,,30,0
15334,,,2,0.017675
15335,,,30,0.001643
15336,,,30,0
15337,,,15,0.004258
15338,,,27,0
15339,,,15,0.012208
15340,,,18,0.014677
15341,,,18,0
15342,,,18,0.024395
15343,,,41,0.003304
15344,,,21,0.002227
15345,,,15,0.011011
15346,,,15,0
15347,,,9,0
15348,,,9,0
15349,,,31,0.000821
15350,,,160,0
15351,,,160,0.000821
15352,,,41,0.006653
15353,,,15,0.06279
15354,,,15,0.003192
15355,,,365,0.018864
15356,,,15,0.012356
15357,,,186,0
15358,,,5,0
15359,,,2,0
15360,,,15,0
15361,,,15,0
15362,,,3,0
15363,,,9,0
15364,,,15,0.002356
15365,,,4,0.004258
15366,,,11,0.074517
15367,,,30,0
15368,,,27,0.012294
15369,,,30,0
15370,,,30,0
15371,,,30,0.001643
15372,,,30,0
15373,,,17,0
15374,,,8,0.000821
15375,,,1,0.007637
15376,,,9,0
15377,,,4,0.001643
15378,,,4,0
15379,,,18,0.006743
15380,,,16,0.008073
15381,,,27,0.00175
15382,,,47,0.003577
15383,,,47,0
15384,,,47,0
15385,,,161,0
15386,,,161,0.000821
15387,,,10,0
15388,,,27,0.00184
15389,,,6,0
15390,,,6,0
15391,,,186,0.001682
15392,,,37,0
15393,,,17,0.253361
15394,,,5,0.023255
15395,,,24,0.002328
15396,,,86,0.00438
15397,,,30,0.003307
15398,,,29,0
15399,,,29,0
15400,,,9,0.004155
15401,,,186,0
15402,,,186,0.002945
15403,,,26,0
15404,,,3,0
15405,,,3,0.001938
15406,,,34,0
15407,,,266,0.000821
15408,,,11,0
15409,,,162,0
15410,,,162,0.001643
15411,,,162,0
15412,,,41,0.00311
15413,,,15,0.004761
15414,,,9,0
15415,,,3,0.019103
15416,,,37,0.025384
15417,,,19,0.001865
15418,,,44,0.002328
15419,,,44,0.005734
15420,,,197,0
15421,,,9,0.003919
15422,,,2,0
15423,,,186,0
15424,,,37,0
15425,,,37,0.00187
15426,,,6,0
15427,,,36,0
15428,,,136,0.034873
15429,,,18,0.010081
15430,,,18,0
15431,,,13,0.003226
15432,,,37,0.067006
15433,,,9,0
15434,,,9,0.000821
15435,,,11,0.0018
15436,,,18,0.017504
15437,,,163,0
15438,,,163,0.000821
15439,,,6,0
15440,,,136,0.001093
15441,,,29,0
15442,,,30,0.000821
15443,,,36,0.006376
15444,,,81,0.003328
15445,,,81,0
15446,,,36,0
15447,,,36,0.000821
15448,,,9,0.011978
15449,,,37,0.008422
15450,,,34,0
15451,,,2,0
15452,,,3,0
15453,,,31,0.002587
15454,,,6,0.006823
15455,,,26,0.016876
15456,,,18,0.002971
15457,,,2,0.000821
15458,,,164,0
15459,,,164,0.000821
15460,,,36,0.000821
15461,,,15,0
15462,,,17,0
15463,,,15,0.000957
15464,,,186,0.002814
15465,,,15,0.001405
15466,,,8,0.002788
15467,,,8,0
15468,,,24,0
15469,,,15,0.000821
15470,,,20,0.001643
15471,,,201,0
15472,,,27,0.010309
15473,,,11,0.016704
15474,,,4,0.0044
15475,,,4,0
15476,,,4,0.001008
15477,,,9,0
15478,,,9,0.01075
15479,,,41,0.00349
15480,,,27,0
15481,,,266,0
15482,,,165,0
15483,,,165,0.001938
15484,,,16,0.005154
15485,,,4,0
15486,,,41,0
15487,,,29,0
15488,,,36,0.018134
15489,,,36,0
15490,,,27,0.001806
15491,,,36,0
15492,,,15,0.003517
15493,,,36,0
15494,,,27,0.00492
15495,,,31,0
15496,,,8,0
15497,,,30,0
15498,,,17,0
15499,,,365,0
15500,,,41,0
15501,,,365,0
15502,,,9,0.022454
15503,,,4,0.002928
15504,,,4,0.000821
15505,,,4,0
15506,,,27,0.004629
15507,,,24,0.261361
15508,,,27,0.002051
15509,,,68,0.013579
15510,,,68,0
15511,,,68,0.007455
15512,,,68,0
15513,,,15,0.149404
15514,,,6,0.062188
15515,,,13,0.039535
15516,,,36,0.034216
15517,,,27,0
15518,,,44,0
15519,,,8,0.002719
15520,,,8,0
15521,,,8,0
15522,,,2,0.006454
15523,,,27,0.005673
15524,,,27,0
15525,,,27,0.002102
15526,,,9,0
15527,,,9,0
15528,,,9,0
15529,,,29,0
15530,,,365,0.009535
15531,,,68,0
15532,,,29,0.003453
15533,,,29,0.000821
15534,,,9,0
15535,,,2,0.000821
15536,,,36,0.012798
15537,,,15,0.008043
15538,,,40,0
15539,,,27,0.000821
15540,,,29,0
15541,,,136,0.003584
15542,,,8,0.002788
15543,,,266,0
15544,,,36,0
15545,,,68,0
15546,,,9,0.002217
15547,,,34,0
15548,,,26,0.002586
15549,,,136,0.007768
15550,,,37,0
15551,,,15,0
15552,,,15,0.002066
15553,,,26,0.004907
15554,,,16,0
15555,,,16,0.000821
15556,,,36,0.012798
15557,,,4,0
15558,,,24,0.004412
15559,,,6,0
15560,,,21,0.009052
15561,,,19,0
15562,,,3,0
15563,,,3,0
15564,,,8,0
15565,,,27,0.021893
15566,,,34,0.001643
15567,,,34,0
15568,,,2,0
15569,,,15,0
15570,,,34,0
15571,,,34,0.000821
15572,,,37,0
15573,,,37,0.009211
15574,,,41,0
15575,,,365,0.010087
15576,,,365,0.000821
15577,,,4,0.006218
15578,,,4,0.007073
15579,,,4,0
15580,,,4,0
15581,,,27,0.011771
15582,,,13,0
15583,,,13,0
15584,,,68,0.109307
15585,,,44,0.000821
15586,,,201,0
15587,,,41,0
15588,,,10,0
15589,,,10,0
15590,,,36,0
15591,,,186,0.024096
15592,,,29,0.001643
15593,,,41,0.019778
15594,,,36,0
15595,,,36,0
15596,,,41,0.003228
15597,,,41,0.000821
15598,,,18,0.020338
15599,,,11,0.007522
15600,,,15,0
15601,,,31,0.002205
15602,,,26,0.026926
15603,,,36,0
15604,,,36,0.000821
15605,,,21,0
15606,,,21,0.002464
15607,,,47,0
15608,,,47,0.009273
15609,,,18,0.004884
15610,,,68,0.000821
15611,,,7,0.006808
15612,,,68,0
15613,,,34,0
15614,,,365,0.010701
15615,,,86,0
15616,,,14,0.019836
15617,,,14,0
15618,,,14,0
15619,,,37,0.004312
15620,,,4,0.078673
15621,,,266,0
15622,,,15,0
15623,,,18,0.017504
15624,,,365,0
15625,,,34,0.000821
15626,,,11,0.023255
15627,,,34,0.0021
15628,,,186,0.042557
15629,,,15,0
15630,,,37,0
15631,,,18,0.002979
15632,,,9,0.065398
15633,,,9,0
15634,,,9,0
15635,,,27,0.032011
15636,,,1,0.035825
15637,,,365,0.027482
15638,,,365,0
15639,,,17,0.000821
15640,,,37,0
15641,,,37,0.001173
15642,,,3,0.015062
15643,,,17,0
15644,,,40,0.003277
15645,,,13,0.020603
15646,,,3,0.009989
15647,,,34,0.003184
15648,,,8,0.025926
15649,,,8,0
15650,,,10,0.000821
15651,,,37,0.029419
15652,,,44,0.002902
15653,,,4,0.00105
15654,,,4,0.013348
15655,,,13,0.038862
15656,,,365,0.005659
15657,,,13,0.00346
15658,,,68,0
15659,,,68,0.043388
15660,,,68,0
15661,,,26,0.002512
15662,,,26,0
15663,,,166,0
15664,,,166,0.000821
15665,,,47,0
15666,,,186,0
15667,,,11,0.001248
15668,,,365,0.003884
15669,,,15,0.014153
15670,,,15,0
15671,,,37,0.012026
15672,,,68,0.029651
15673,,,15,0.023669
15674,,,6,0
15675,,,12,0.000957
15676,,,31,0.002102
15677,,,47,0.030996
15678,,,1,0.000821
15679,,,37,0
15680,,,41,0
15681,,,30,0.040295
15682,,,37,0.003331
15683,,,136,0.007288
15684,,,6,0.015232
15685,,,17,0.003048
15686,,,17,0
15687,,,34,0.00275
15688,,,68,0
15689,,,14,0
15690,,,6,0.019386
15691,,,197,0
15692,,,197,0
15693,,,5,0.002194
15694,,,37,0
15695,,,41,0
15696,,,6,0.015457
15697,,,16,0
15698,,,6,0.000821
15699,,,26,0.007145
15700,,,41,0.011548
15701,,,365,0.001426
15702,,,37,0.006278
15703,,,16,0
15704,,,16,0.002757
15705,,,13,0.020578
15706,,,17,0
15707,,,17,0
15708,,,17,0
15709,,,6,0.008675
15710,,,167,0
15711,,,167,0.000821
15712,,,13,0.000821
15713,,,13,0.007065
15714,,,81,0.005419
15715,,,81,0.016915
15716,,,81,0
15717,,,34,0.000969
15718,,,2,0.023308
15719,,,9,0.004654
15720,,,2,0
15721,,,68,0.007456
15722,,,27,0.034725
15723,,,27,0
15724,,,2,0.037708
15725,,,7,0
15726,,,3,0
15727,,,3,0.007073
15728,,,6,0.035893
15729,,,186,0
15730,,,41,0
15731,,,6,0
15732,,,18,0.002305
15733,,,266,0
15734,,,4,0.00338
15735,,,4,0
15736,,,365,0
15737,,,365,0
15738,,,81,0
15739,,,8,0
15740,,,8,0
15741,,,8,0
15742,,,15,0
15743,,,12,0.007131
15744,,,41,0
15745,,,26,0
15746,,,26,0
15747,,,26,0
15748,,,6,0
15749,,,26,0
15750,,,26,0
15751,,,4,0.003322
15752,,,36,0
15753,,,7,0.001643
15754,,,68,0
15755,,,68,0.008578
15756,,,68,0
15757,,,365,0.00234
15758,,,14,0
15759,,,197,0.004672
15760,,,37,0.007324
15761,,,5,0.010124
15762,,,5,0
15763,,,19,0.011498
15764,,,31,0.005595
15765,,,266,0.005951
15766,,,41,0
15767,,,2,0
15768,,,37,0
15769,,,26,0
15770,,,15,0.022385
15771,,,15,0
15772,,,365,0.000821
15773,,,37,0
15774,,,37,0
15775,,,15,0.002132
15776,,,40,0.028856
15777,,,41,0.004074
15778,,,4,0.0047
15779,,,266,0
15780,,,15,0.007937
15781,,,27,0.002992
15782,,,365,0
15783,,,37,0
15784,,,37,0
15785,,,21,0.000821
15786,,,17,0
15787,,,47,0
15788,,,68,0
15789,,,4,0
15790,,,4,0.008515
15791,,,36,0.050093
15792,,,19,0.091567
15793,,,36,0
15794,,,4,0.011883
15795,,,365,0.017162
15796,,,365,0
15797,,,34,0.008527
15798,,,34,0.001772
15799,,,68,0.007644
15800,,,68,0
15801,,,68,0
15802,,,41,0
15803,,,266,0
15804,,,266,0.008711
15805,,,266,0
15806,,,18,0.028685
15807,,,26,0.001081
15808,,,41,0.005883
15809,,,81,0.001058
15810,,,168,0
15811,,,168,0.000821
15812,,,14,0.000821
15813,,,21,0
15814,,,186,0.034334
15815,,,41,0.00124
15816,,,37,0.022978
15817,,,34,0
15818,,,44,0.000821
15819,,,47,0.003707
15820,,,136,0.005563
15821,,,365,0
15822,,,365,0
15823,,,15,0
15824,,,4,0
15825,,,13,0
15826,,,197,0.026867
15827,,,266,0
15828,,,3,0.012574
15829,,,41,0
15830,,,4,0
15831,,,365,0.000821
15832,,,13,0.007122
15833,,,136,0.017162
15834,,,136,0.056938
15835,,,8,0
15836,,,41,0.029758
15837,,,136,0
15838,,,365,0.025637
15839,,,136,0
15840,,,136,0
15841,,,36,0.003826
15842,,,136,0
15843,,,10,0
15844,,,136,0
15845,,,136,0
15846,,,136,0
15847,,,10,0.021378
15848,,,10,0
15849,,,0,0
15850,,,0,0
15851,,,0,0
15852,,,4,0
15853,,,31,0.001643
15854,,,31,0
15855,,,27,0.035098
15856,,,365,0.021206
15857,,,2,0.006392
15858,,,197,0
15859,,,197,0.00433
15860,,,15,0
15861,,,15,0
15862,,,201,0.019957
15863,,,201,0
15864,,,201,0
15865,,,201,0
15866,,,2,0.000957
15867,,,15,0.012209
15868,,,26,0.024647
15869,,,41,0
15870,,,15,0
15871,,,34,0
15872,,,12,0
15873,,,4,0.002051
15874,,,7,0.013358
15875,,,1,0.000821
15876,,,41,0
15877,,,41,0.007122
15878,,,41,0
15879,,,9,0.045633
15880,,,186,0
15881,,,9,0
15882,,,201,0.000821
15883,,,47,0.006309
15884,,,47,0
15885,,,47,0
15886,,,41,0.00719
15887,,,197,0.005633
15888,,,365,0.005576
15889,,,11,0.009043
15890,,,4,0
15891,,,37,0
15892,,,186,0.001724
15893,,,197,0
15894,,,197,0.004106
15895,,,36,0
15896,,,4,0
15897,,,27,0.002118
15898,,,36,0
15899,,,266,0
15900,,,266,0.001915
15901,,,4,0.026772
15902,,,365,0.015046
15903,,,3,0.044425
15904,,,40,0
15905,,,365,0.047466
15906,,,7,0
15907,,,7,0.000821
15908,,,4,0.023275
15909,,,365,0
15910,,,36,0
15911,,,4,0
15912,,,34,0.002198
15913,,,18,0
15914,,,18,0.025643
15915,,,34,0
15916,,,136,0
15917,,,136,0
15918,,,36,0.216438
15919,,,13,0.003076
15920,,,6,0
15921,,,37,0.0107
15922,,,36,0
15923,,,266,0
15924,,,8,0.003252
15925,,,36,0.000821
15926,,,13,0.022454
15927,,,37,0
15928,,,37,0.001938
15929,,,15,0.012884
15930,,,15,0
15931,,,8,0.024156
15932,,,2,0
15933,,,34,0
15934,,,34,0.0071
15935,,,68,0.012017
15936,,,26,0.001694
15937,,,3,0
15938,,,365,0.00272
15939,,,17,0
15940,,,16,0.002747
15941,,,2,0.004098
15942,,,0,0.026495
15943,,,15,0.005
15944,,,15,0
15945,,,169,0
15946,,,169,0.000821
15947,,,266,0
15948,,,37,0
15949,,,6,0
15950,,,6,0.001643
15951,,,5,0.003844
15952,,,12,0.005908
15953,,,266,0.007415
15954,,,266,0
15955,,,186,0.016086
15956,,,186,0
15957,,,24,0.001021
15958,,,81,0.001058
15959,,,12,0.01732
15960,,,47,0
15961,,,6,0
15962,,,31,0.0076
15963,,,15,0.000821
15964,,,13,0
15965,,,27,0.005598
15966,,,27,0.001347
15967,,,6,0.001439
15968,,,12,0
15969,,,17,0.002743
15970,,,41,0.003795
15971,,,34,0
15972,,,34,0.007393
15973,,,8,0
15974,,,8,0.000821
15975,,,41,0
15976,,,41,0.003693
15977,,,13,0.012369
15978,,,9,0.006237
15979,,,86,0
15980,,,136,0.053734
15981,,,7,0
15982,,,18,0.008759
15983,,,18,0
15984,,,40,0.015414
15985,,,9,0
15986,,,9,0
15987,,,9,0
15988,,,9,0.000957
15989,,,41,0.020353
15990,,,81,0
15991,,,81,0.004928
15992,,,81,0
15993,,,81,0
15994,,,81,0
15995,,,40,0.004039
15996,,,13,0
15997,,,18,0.000821
15998,,,36,0.004855
15999,,,41,0.012238
16000,,,29,0
16001,,,47,0
16002,,,266,0.009609
16003,,,266,0
16004,,,266,0
16005,,,1,0.017715
16006,,,34,0
16007,,,19,0.016533
16008,,,27,0
16009,,,1,0.023237
16010,,,8,0.037605
16011,,,9,0
16012,,,8,0
16013,,,15,0.002464
16014,,,15,0
16015,,,18,0.00209
16016,,,6,0
16017,,,31,0.025741
16018,,,15,0
16019,,,47,0.026214
16020,,,5,0.017853
16021,,,36,0
16022,,,201,0
16023,,,6,0.000821
16024,,,15,0.002101
16025,,,81,0.000821
16026,,,7,0
16027,,,81,0.009356
16028,,,365,0
16029,,,41,0.00271
16030,,,20,0
16031,,,20,0.020557
16032,,,9,0.000821
16033,,,15,0.007017
16034,,,81,0.006786
16035,,,8,0.008416
16036,,,8,0.002155
16037,,,170,0
16038,,,170,0.000821
16039,,,16,0
16040,,,11,0
16041,,,11,0.021322
16042,,,26,0
16043,,,13,0.003906
16044,,,16,0
16045,,,37,0
16046,,,37,0.001643
16047,,,37,0
16048,,,27,0
16049,,,365,0
16050,,,365,0
16051,,,365,0
16052,,,18,0.030391
16053,,,15,0
16054,,,3,0.007339
16055,,,3,0
16056,,,5,0.000821
16057,,,365,0.006082
16058,,,17,0.018739
16059,,,365,0.000821
16060,,,136,0.010651
16061,,,136,0
16062,,,29,0
16063,,,266,0.002464
16064,,,8,0
16065,,,27,0.001643
16066,,,4,0.019848
16067,,,15,0
16068,,,44,0.018054
16069,,,44,0
16070,,,44,0
16071,,,44,0
16072,,,21,0
16073,,,21,0
16074,,,27,0.004615
16075,,,27,0.001155
16076,,,37,0.00182
16077,,,4,0
16078,,,37,0
16079,,,81,0
16080,,,81,0.004182
16081,,,24,0
16082,,,24,0
16083,,,0,0.001228
16084,,,8,0
16085,,,8,0
16086,,,37,0
16087,,,4,0
16088,,,266,0.001643
16089,,,186,0
16090,,,4,0
16091,,,4,0.022031
16092,,,2,0.001504
16093,,,34,0.018799
16094,,,365,0
16095,,,3,0
16096,,,26,0
16097,,,201,0
16098,,,30,0
16099,,,30,0
16100,,,31,0
16101,,,31,0.043317
16102,,,81,0.003933
16103,,,41,0
16104,,,41,0
16105,,,41,0
16106,,,26,0
16107,,,20,0.000957
16108,,,34,0.002083
16109,,,41,0
16110,,,37,0.01322
16111,,,37,0
16112,,,14,0
16113,,,18,0
16114,,,18,0
16115,,,12,0.001643
16116,,,12,0
16117,,,171,0
16118,,,171,0.002464
16119,,,171,0
16120,,,171,0
16121,,,41,0.002407
16122,,,186,0
16123,,,186,0.000821
16124,,,13,0.004244
16125,,,27,0
16126,,,13,0.036878
16127,,,19,0.060121
16128,,,19,0
16129,,,19,0.000969
16130,,,19,0
16131,,,19,0
16132,,,10,0.00843
16133,,,19,0
16134,,,19,0
16135,,,19,0
16136,,,19,0
16137,,,19,0
16138,,,41,0.011125
16139,,,19,0
16140,,,4,0
16141,,,136,0.001093
16142,,,17,0.003557
16143,,,16,0
16144,,,16,0.000821
16145,,,2,0.005163
16146,,,19,0
16147,,,13,0
16148,,,29,0.000821
16149,,,15,0
16150,,,365,0.002981
16151,,,4,0.025421
16152,,,20,0
16153,,,44,0
16154,,,41,0
16155,,,41,0
16156,,,7,0
16157,,,365,0
16158,,,86,0.020547
16159,,,4,0
16160,,,37,0.000821
16161,,,12,0
16162,,,21,0.000821
16163,,,4,0
16164,,,4,0
16165,,,4,0.000821
16166,,,12,0.000821
16167,,,36,0
16168,,,4,0
16169,,,17,0.01965
16170,,,4,0.096005
16171,,,4,0.00915
16172,,,9,0.019436
16173,,,37,0.002924
16174,,,15,0
16175,,,9,0
16176,,,21,0.013249
16177,,,4,0
16178,,,15,0
16179,,,365,0.006662
16180,,,17,0.000821
16181,,,7,0.012733
16182,,,36,0.048956
16183,,,36,0
16184,,,47,0.002414
16185,,,13,0
16186,,,13,0.002907
16187,,,68,0.001999
16188,,,21,0.010012
16189,,,18,0.001793
16190,,,36,0
16191,,,41,0.002437
16192,,,0,0.013609
16193,,,0,0
16194,,,0,0
16195,,,0,0
16196,,,40,0.000821
16197,,,15,0.0041
16198,,,27,0
16199,,,13,0
16200,,,15,0.000821
16201,,,27,0
16202,,,27,0
16203,,,27,0
16204,,,19,0.000821
16205,,,2,0
16206,,,2,0.000821
16207,,,81,0.009286
16208,,,68,0
16209,,,12,0.017363
16210,,,15,0
16211,,,36,0.003234
16212,,,365,0
16213,,,365,0
16214,,,3,0.008601
16215,,,201,0
16216,,,9,0
16217,,,15,0
16218,,,11,0
16219,,,40,0.001643
16220,,,40,0
16221,,,4,0.004919
16222,,,31,0.014538
16223,,,186,0.005954
16224,,,186,0
16225,,,186,0
16226,,,2,0
16227,,,41,0.007659
16228,,,30,0.002168
16229,,,37,0.013391
16230,,,6,0
16231,,,37,0.126215
16232,,,37,0
16233,,,36,0
16234,,,15,0.001753
16235,,,6,0
16236,,,15,0
16237,,,15,0
16238,,,15,0.01736
16239,,,15,0
16240,,,6,0.009415
16241,,,2,0.035344
16242,,,6,0
16243,,,19,0.002852
16244,,,6,0
16245,,,27,0.043343
16246,,,21,0.011729
16247,,,136,0
16248,,,17,0
16249,,,9,0
16250,,,4,0.001092
16251,,,201,0
16252,,,15,0
16253,,,13,0
16254,,,9,0.018881
16255,,,41,0.000821
16256,,,81,0
16257,,,186,0
16258,,,15,0
16259,,,15,0.003949
16260,,,1,0
16261,,,1,0
16262,,,197,0.002548
16263,,,12,0.007781
16264,,,12,0.003868
16265,,,10,0.002487
16266,,,186,0.00134
16267,,,12,0
16268,,,18,0.003287
16269,,,34,0.056255
16270,,,15,0
16271,,,21,0.003405
16272,,,21,0.01634
16273,,,16,0.009395
16274,,,16,0
16275,,,201,0.004106
16276,,,201,0
16277,,,136,0
16278,,,37,0
16279,,,37,0.002761
16280,,,201,0.0026
16281,,,201,0
16282,,,201,0.000821
16283,,,9,0.00292
16284,,,17,0.005307
16285,,,40,0.024322
16286,,,266,0
16287,,,266,0
16288,,,9,0
16289,,,26,0.020279
16290,,,8,0
16291,,,8,0
16292,,,8,0
16293,,,8,0.000821
16294,,,8,0
16295,,,8,0
16296,,,9,0
16297,,,12,0
16298,,,9,0
16299,,,9,0
16300,,,9,0
16301,,,9,0
16302,,,9,0.011964
16303,,,9,0
16304,,,9,0
16305,,,9,0
16306,,,13,0.001839
16307,,,9,0
16308,,,9,0
16309,,,9,0.045226
16310,,,19,0.000821
16311,,,68,0
16312,,,29,0.002711
16313,,,18,0.002157
16314,,,17,0.00642
16315,,,4,0.036228
16316,,,8,0.001659
16317,,,365,0
16318,,,365,0.004764
16319,,,19,0
16320,,,31,0.024189
16321,,,27,0.002102
16322,,,11,0.024762
16323,,,201,0.044337
16324,,,24,0.000821
16325,,,21,0
16326,,,21,0.000821
16327,,,41,0.0016
16328,,,14,0.006973
16329,,,21,0.065134
16330,,,21,0.023693
16331,,,13,0.007122
16332,,,12,0.014441
16333,,,12,0
16334,,,34,0.000957
16335,,,365,0
16336,,,6,0.019554
16337,,,13,0.029892
16338,,,41,0
16339,,,34,0.056693
16340,,,3,0.0405
16341,,,266,0.000821
16342,,,365,0.003593
16343,,,29,0.05644
16344,,,9,0
16345,,,9,0
16346,,,24,0.021375
16347,,,30,0.040465
16348,,,30,0.001247
16349,,,26,0.010549
16350,,,266,0.002328
16351,,,44,0.001093
16352,,,136,0.006537
16353,,,20,0.000821
16354,,,11,0.019463
16355,,,11,0
16356,,,27,0.03609
16357,,,7,0
16358,,,7,0.002461
16359,,,2,0
16360,,,34,0
16361,,,34,0.04773
16362,,,24,0.008884
16363,,,68,0
16364,,,68,0.004122
16365,,,44,0.039884
16366,,,44,0
16367,,,6,0.003744
16368,,,172,0
16369,,,172,0.000821
16370,,,30,0
16371,,,68,0
16372,,,3,0
16373,,,13,0.002166
16374,,,13,0.007237
16375,,,29,0.00546
16376,,,11,0
16377,,,47,0
16378,,,47,0
16379,,,6,0
16380,,,13,0.013399
16381,,,13,0
16382,,,11,0
16383,,,37,0.018726
16384,,,2,0.010439
16385,,,2,0
16386,,,44,0
16387,,,44,0.019645
16388,,,44,0
16389,,,15,0
16390,,,186,0
16391,,,186,0
16392,,,186,0
16393,,,34,0
16394,,,68,0
16395,,,81,0.009541
16396,,,6,0.003177
16397,,,6,0.001273
16398,,,8,0
16399,,,41,0.004232
16400,,,29,0
16401,,,27,0
16402,,,13,0
16403,,,44,0
16404,,,31,0
16405,,,68,0.000821
16406,,,68,0.007957
16407,,,5,0
16408,,,2,0
16409,,,68,0.000821
16410,,,81,0.003629
16411,,,16,0
16412,,,16,0.003629
16413,,,41,0
16414,,,41,0.00179
16415,,,186,0.007219
16416,,,186,0
16417,,,365,0.068689
16418,,,10,0.064535
16419,,,10,0.006981
16420,,,15,0.006607
16421,,,15,0.031794
16422,,,201,0
16423,,,10,0.006024
16424,,,31,0
16425,,,173,0
16426,,,173,0.000821
16427,,,2,0
16428,,,21,0.002124
16429,,,17,0
16430,,,17,0.000821
16431,,,41,0
16432,,,41,0.000821
16433,,,15,0.025296
16434,,,47,0.000957
16435,,,6,0.000821
16436,,,9,0.004215
16437,,,68,0
16438,,,47,0.000821
16439,,,6,0.002916
16440,,,15,0.003449
16441,,,37,0.00803
16442,,,86,0.004154
16443,,,86,0
16444,,,7,0.002604
16445,,,186,0
16446,,,186,0.000821
16447,,,5,0.050361
16448,,,365,0.005734
16449,,,4,0.000821
16450,,,197,0
16451,,,7,0.002604
16452,,,3,0
16453,,,13,0
16454,,,16,0
16455,,,16,0.000821
16456,,,6,0
16457,,,9,0
16458,,,9,0
16459,,,37,0.004078
16460,,,37,0
16461,,,81,0.007656
16462,,,365,0
16463,,,17,0.069372
16464,,,17,0
16465,,,14,0.000821
16466,,,41,0
16467,,,47,0.000821
16468,,,37,0
16469,,,201,0
16470,,,186,0.011746
